CustomerKey;GeographyKey;FullName;Age;MaritalStatus;Gender;YearlyIncome;IncomeCat;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwner;NumberCarsOwned;YearsSinceFirstPurchase;CloseToStore
17237;26;Bridget Shen;41;Single;Female;80000;High;0;0;Bachelors;Professional;No;3;1;No
17238;34;Jordan Patterson;42;Single;Male;80000;High;0;0;Bachelors;Professional;Yes;3;1;No
17239;33;Desiree J. Romero;42;Married;Female;100000;Very High;0;5;High School;Management;No;2;1;No
17240;12;Dustin Luo;42;Married;Male;110000;Very High;0;5;Partial College;Management;No;3;3;No
17241;26;Omar W. Chander;37;Married;Male;110000;Very High;0;5;Partial College;Management;Yes;3;3;No
17242;27;Dale K. Chande;37;Married;Male;110000;Very High;0;5;Partial College;Management;Yes;3;3;No
17243;20;Miranda Flores;44;Married;Female;100000;Very High;0;5;High School;Management;Yes;3;1;No
17244;29;Kellie E. Dominguez;38;Married;Female;100000;Very High;0;5;High School;Management;Yes;3;1;No
17245;7;Regina Mehta;45;Married;Female;80000;High;0;0;Bachelors;Professional;Yes;4;1;No
17246;2;Micah Wu;45;Single;Male;90000;High;0;0;Bachelors;Professional;Yes;3;3;No
17247;18;Michael Moore;44;Married;Male;90000;High;0;0;Bachelors;Professional;Yes;3;3;No
17248;30;Alicia L. Beck;44;Married;Female;120000;Very High;0;5;Partial High School;Professional;Yes;4;3;No
17249;17;Carl S. Goel;43;Married;Male;120000;Very High;0;5;Partial High School;Professional;Yes;4;3;No
17250;39;Alicia W. She;38;Married;Female;150000;Very High;0;5;Partial High School;Professional;Yes;4;1;No
17251;9;Tonya C. Nara;39;Married;Female;100000;Very High;0;5;High School;Management;Yes;3;1;No
17252;34;Colleen Zhu;44;Married;Female;100000;Very High;0;5;High School;Management;Yes;3;1;No
17253;13;Roy M. Suri;45;Married;Male;100000;Very High;0;5;High School;Management;Yes;3;1;No
17254;11;Margaret Liang;44;Married;Female;100000;Very High;0;5;High School;Management;No;4;1;No
17255;6;Carly J. Nath;40;Married;Female;100000;Very High;0;5;Partial High School;Professional;Yes;4;3;No
17256;31;Noah Flores;46;Married;Male;110000;Very High;0;5;High School;Management;Yes;4;3;No
17257;36;Darren M. Rana;46;Married;Male;130000;Very High;5;5;High School;Management;No;4;3;No
17258;35;Fernando Green;44;Married;Male;110000;Very High;0;5;Partial High School;Professional;Yes;4;3;No
17259;19;Trisha V. Wang;39;Married;Female;110000;Very High;0;5;Partial High School;Management;Yes;4;3;No
17260;543;Sean B. King;51;Married;Male;90000;High;5;5;Partial College;Professional;Yes;3;1;Yes
17261;648;Kyle C. Shan;55;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17262;298;Kristy B. Martin;55;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17263;54;Julia E. Flores;51;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17264;632;Ian L. Smith;57;Single;Male;70000;High;1;0;Graduate Degree;Professional;Yes;1;1;Yes
17265;329;Grace C. Flores;57;Married;Female;70000;High;5;5;Graduate Degree;Professional;Yes;3;1;No
17266;638;Elijah R. Hall;57;Married;Male;70000;High;5;5;Graduate Degree;Professional;Yes;3;1;No
17267;348;Abigail Stewart;52;Married;Female;80000;High;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17268;612;Alyssa Hughes;57;Married;Female;80000;High;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17269;631;Kevin Russell;57;Single;Male;60000;Average;3;2;Bachelors;Professional;No;0;1;Yes
17270;352;Jack Parker;58;Single;Male;60000;Average;3;2;Bachelors;Professional;No;1;1;Yes
17271;641;Sarah Griffin;47;Married;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
17272;539;Mary D. Hernandez;57;Single;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;1;Yes
17273;536;Jonathon F. Torres;58;Married;Male;70000;High;5;4;Graduate Degree;Professional;Yes;1;1;Yes
17274;611;Arturo E. Lu;52;Married;Male;70000;High;5;4;Graduate Degree;Professional;Yes;2;1;Yes
17275;314;Ian N. Sanders;57;Married;Male;80000;High;5;4;Graduate Degree;Professional;Yes;0;1;Yes
17276;627;Elijah S. Jenkins;86;Single;Male;50000;Average;1;0;Graduate Degree;Management;Yes;1;1;Yes
17277;11;Nichole A. Goel;41;Married;Female;90000;High;1;0;Graduate Degree;Management;Yes;0;3;Yes
17278;13;Isabella L. Price;35;Married;Female;90000;High;2;0;Bachelors;Professional;Yes;0;3;Yes
17279;4;Tanya Alvarez;47;Married;Female;60000;Average;2;2;Bachelors;Professional;Yes;1;3;Yes
17280;14;Deanna P. Mehta;42;Married;Female;60000;Average;2;2;Bachelors;Professional;Yes;1;3;Yes
17281;25;Francis E. Vazquez;48;Single;Male;60000;Average;2;2;Bachelors;Professional;No;1;1;Yes
17282;33;Alyssa M. Alexander;45;Married;Female;80000;High;4;4;Graduate Degree;Management;Yes;1;1;Yes
17283;17;Henry E. Madan;48;Single;Male;60000;Average;2;2;Bachelors;Professional;No;1;1;Yes
17284;2;Gerald K. Martin;47;Single;Male;60000;Average;2;2;Bachelors;Professional;Yes;1;1;Yes
17285;10;Clayton G. Deng;47;Married;Male;60000;Average;2;2;Bachelors;Professional;Yes;1;3;Yes
17286;33;Randall M. Rubio;43;Married;Male;60000;Average;2;2;Bachelors;Professional;Yes;1;3;Yes
17287;24;Billy M. Suarez;43;Married;Male;70000;High;5;5;Bachelors;Professional;No;3;1;No
17288;13;Dwayne R. Torres;46;Single;Male;120000;Very High;1;0;Graduate Degree;Management;No;2;3;Yes
17289;31;Mallory V. Diaz;49;Married;Female;70000;High;5;5;Bachelors;Professional;Yes;4;1;No
17290;24;Jenny Becker;49;Single;Female;80000;High;5;5;Graduate Degree;Management;Yes;2;1;Yes
17291;26;Jorge Huang;50;Single;Male;80000;High;5;5;Graduate Degree;Management;Yes;3;1;Yes
17292;19;Kellie Gill;50;Single;Female;80000;High;5;5;Graduate Degree;Management;Yes;3;1;Yes
17293;40;Alexandra B. Allen;49;Married;Female;90000;High;0;0;Bachelors;Professional;Yes;0;3;Yes
17294;23;Ruth S. Arun;50;Married;Female;90000;High;0;0;Bachelors;Professional;Yes;0;3;Yes
17295;17;Victor Sanz;44;Married;Male;90000;High;0;0;Bachelors;Professional;Yes;0;3;Yes
17296;36;Joanna L. Johnston;50;Single;Female;60000;Average;3;3;Bachelors;Professional;No;1;1;Yes
17297;8;Tommy Kumar;48;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17298;36;Lucas Peterson;48;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17299;34;Jaclyn D. Ferrier;50;Single;Female;70000;High;0;0;Bachelors;Professional;Yes;1;3;Yes
17300;34;Ivan E. Sai;45;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17301;12;Nicolas N. Raji;52;Single;Male;60000;Average;0;0;Bachelors;Professional;Yes;1;1;Yes
17302;16;Ruth D. Vance;46;Single;Female;60000;Average;0;0;Bachelors;Professional;Yes;1;1;Yes
17303;3;Terrence R. Tang;40;Married;Male;60000;Average;3;3;Bachelors;Professional;Yes;2;1;Yes
17304;23;Haley L. Campbell;47;Single;Female;60000;Average;3;2;Bachelors;Professional;Yes;2;1;Yes
17305;7;Neil Torres;53;Married;Male;60000;Average;3;2;Bachelors;Professional;Yes;2;1;Yes
17306;39;Edgar E. Prasad;53;Single;Male;60000;Average;3;2;Bachelors;Professional;No;2;1;Yes
17307;8;Warren Chande;48;Married;Male;90000;High;3;3;Bachelors;Professional;Yes;0;1;Yes
17308;33;Deborah K. Kumar;48;Married;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;3;Yes
17309;38;Amy E. Ma;54;Single;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;3;Yes
17310;37;Alejandro Wang;54;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;3;Yes
17311;36;Kimberly D. Reed;49;Single;Female;100000;Very High;0;0;Bachelors;Professional;No;1;1;Yes
17312;26;Mayra J. Kovar;50;Single;Female;110000;Very High;0;0;Graduate Degree;Management;No;2;3;Yes
17313;17;Raquel Alonso;50;Single;Female;110000;Very High;0;0;Graduate Degree;Management;No;3;1;Yes
17314;19;Lisa S. Guo;50;Single;Female;110000;Very High;0;0;Graduate Degree;Management;No;3;1;Yes
17315;16;Carolyn L. Munoz;55;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;3;Yes
17316;5;Marvin E. Serrano;50;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17317;21;Stacey J. Zeng;51;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17318;6;Tiffany R. Zhang;45;Married;Female;80000;High;5;5;Bachelors;Professional;Yes;4;1;Yes
17319;2;Brianna J. Johnson;52;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17320;3;Alan Zhu;46;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;3;Yes
17321;24;Kate Kumar;46;Married;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17322;16;Derek Beck;46;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17323;32;Rafael L. Jai;40;Married;Male;100000;Very High;5;0;Bachelors;Professional;Yes;1;1;No
17324;33;Tonya Xu;56;Married;Female;100000;Very High;4;0;Bachelors;Professional;Yes;1;1;No
17325;20;Paige C. Henderson;52;Married;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17326;21;Paul J.. Shakespear;47;Single;Female;70000;High;0;0;Bachelors;Professional;Yes;1;3;Yes
17327;28;Jamie Zhou;53;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;1;Yes
17328;40;Michelle E. Cox;52;Single;Female;70000;High;0;0;Bachelors;Professional;No;2;3;Yes
17329;2;Jasmine Wilson;53;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;3;Yes
17330;9;Latoya W. Becker;48;Married;Female;70000;High;5;4;Bachelors;Professional;Yes;2;1;Yes
17331;38;Keith Stone;48;Married;Male;70000;High;5;4;Partial College;Skilled Manual;No;2;1;Yes
17332;4;Jonathan A. Green;58;Single;Male;90000;High;2;0;Bachelors;Professional;Yes;1;3;Yes
17333;40;Misty Chander;53;Single;Female;70000;High;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
17334;34;Luis P. Lopez;58;Married;Male;70000;High;1;0;Partial College;Skilled Manual;No;1;3;Yes
17335;298;Miguel Gonzales;40;Married;Male;30000;Very High;0;0;High School;Skilled Manual;Yes;2;1;Yes
17336;312;Chase A. Sanchez;40;Single;Male;30000;Very High;0;0;High School;Skilled Manual;No;2;1;Yes
17337;70;Marcus T. Davis;40;Single;Male;40000;Average;0;0;High School;Skilled Manual;Yes;1;1;Yes
17338;62;Jordyn Long;40;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17339;536;Ian S. Hayes;39;Single;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
17340;536;Joy J. Hernandez;36;Single;Female;30000;Very High;0;0;High School;Skilled Manual;Yes;2;1;Yes
17341;609;Andy Alonso;35;Single;Male;30000;Very High;0;0;High School;Skilled Manual;No;2;1;Yes
17342;616;William Jones;38;Single;Male;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
17343;648;Tristan L. Price;37;Single;Male;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
17344;347;Timothy Kelly;37;Single;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17345;60;Jeremiah E. Martin;37;Married;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17346;20;Edgar O. Lopez;78;Married;Male;30000;Very High;2;0;Partial College;Clerical;No;2;1;Yes
17347;53;Sara Stewart;38;Single;Female;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
17348;50;Ariana Cooper;38;Single;Female;30000;Very High;0;0;Partial High School;Clerical;No;2;1;Yes
17349;607;Cassie M. Kennedy;36;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17350;14;Ebony R. Dominguez;71;Single;Female;40000;Average;2;0;Bachelors;Management;Yes;2;1;Yes
17351;34;Terrence N. Sharma;74;Married;Male;40000;Average;2;0;Bachelors;Management;Yes;2;3;Yes
17352;30;Drew Goel;74;Married;Male;50000;Average;2;0;Graduate Degree;Management;Yes;1;3;Yes
17353;38;Bruce D. Navarro;73;Married;Male;60000;Average;2;0;Graduate Degree;Management;Yes;1;3;Yes
17354;39;Ivan L. Garcia;72;Married;Male;60000;Average;2;0;Graduate Degree;Management;Yes;1;3;Yes
17355;22;Shaun M. Black;71;Married;Male;10000;Low;5;0;High School;Skilled Manual;Yes;2;1;Yes
17356;542;Mary E. Evans;39;Single;Female;40000;Average;0;0;High School;Skilled Manual;No;2;0;Yes
17357;631;Brandon L. Miller;40;Married;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17358;383;Sydney Bell;40;Married;Female;60000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
17359;637;María Flores;41;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17360;60;Kyle Lal;41;Married;Male;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17361;609;Blake M. Harris;42;Married;Male;60000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
17362;631;Miguel Collins;44;Married;Male;80000;High;0;0;Bachelors;Management;Yes;1;1;Yes
17363;329;Benjamin Harris;47;Married;Male;80000;High;0;0;Bachelors;Management;Yes;1;1;Yes
17364;334;Ian A. Perry;42;Married;Male;80000;High;0;0;Bachelors;Management;No;1;1;Yes
17365;623;Thomas Patterson;48;Married;Male;80000;High;0;0;Bachelors;Management;No;1;1;Yes
17366;322;Devin Harris;47;Married;Male;90000;High;4;4;Bachelors;Management;Yes;0;1;Yes
17367;545;Trinity Cooper;52;Married;Female;80000;High;4;3;Bachelors;Management;Yes;0;1;Yes
17368;609;Alisha C. Xie;42;Single;Female;90000;High;4;4;Partial College;Skilled Manual;No;3;1;Yes
17369;336;Ethan Brown;36;Single;Male;30000;Very High;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
17370;19;Edwin T. Chander;71;Married;Male;30000;Very High;2;0;Partial College;Clerical;No;2;3;Yes
17371;49;Kaylee R. Reed;37;Single;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
17372;52;Sarah Long;38;Married;Female;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
17373;53;Ryan M. Gonzales;38;Married;Male;40000;Average;0;0;High School;Skilled Manual;No;2;1;Yes
17374;68;Jason Diaz;37;Single;Male;40000;Average;0;0;Partial High School;Clerical;Yes;2;1;Yes
17375;8;Sheila B. Gill;69;Married;Female;10000;Low;2;1;Partial High School;Clerical;Yes;2;1;Yes
17376;612;Jaclyn G. She;37;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
17377;542;Isabel Wood;38;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
17378;543;Zachary Foster;38;Married;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;0;Yes
17379;547;Alexandra M. Morgan;38;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
17380;299;Nathan C. Adams;38;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
17381;23;Krystal S. Guo;64;Married;Female;20000;Low;4;0;High School;Skilled Manual;Yes;2;1;Yes
17382;348;Blake Allen;39;Married;Male;60000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17383;536;Craig Ortega;45;Married;Male;60000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17384;302;Raymond Prasad;44;Married;Male;60000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17385;66;Grace M. Martinez;39;Married;Female;60000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17386;553;Alexandra Scott;45;Married;Female;60000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17387;53;Aidan Alexander;38;Married;Male;50000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17388;54;Garrett M. Ramirez;44;Married;Male;50000;Average;1;1;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17389;612;Abigail K. Butler;43;Married;Female;50000;Average;1;1;Bachelors;Skilled Manual;Yes;0;1;Yes
17390;545;Blake Lewis;38;Married;Male;60000;Average;1;0;Graduate Degree;Skilled Manual;Yes;0;1;Yes
17391;637;Angela E. Bennett;52;Single;Female;100000;Very High;5;2;Partial College;Professional;Yes;0;0;Yes
17392;638;Dylan Jones;51;Married;Male;100000;Very High;5;2;Partial College;Professional;Yes;0;1;Yes
17393;299;Jordan R. Sharma;51;Single;Male;110000;Very High;3;2;Bachelors;Management;Yes;4;1;Yes
17394;310;Veronica Mehta;41;Single;Female;130000;Very High;2;2;Graduate Degree;Management;No;2;1;Yes
17395;325;Katherine Ramirez;46;Single;Female;130000;Very High;2;2;Graduate Degree;Management;No;2;1;Yes
17396;329;Eduardo Rodriguez;52;Married;Male;130000;Very High;2;2;Graduate Degree;Management;Yes;2;1;Yes
17397;334;Alexandra Cook;46;Married;Female;130000;Very High;2;2;Graduate Degree;Management;Yes;3;1;Yes
17398;348;Kaylee E. Lopez;52;Single;Female;150000;Very High;0;0;Bachelors;Management;No;3;1;Yes
17399;352;Ian F. Sanchez;52;Married;Male;150000;Very High;1;0;Bachelors;Management;Yes;3;1;Yes
17400;54;Emily Wilson;60;Married;Female;70000;High;3;2;Partial College;Professional;Yes;0;1;Yes
17401;548;Noah C. Wright;54;Married;Male;80000;High;3;0;Partial College;Professional;No;2;1;Yes
17402;51;Bryce Rogers;54;Married;Male;80000;High;3;2;Partial College;Professional;Yes;0;1;Yes
17403;55;Greg C. White;54;Single;Male;80000;High;3;2;Partial College;Professional;Yes;0;1;Yes
17404;60;Gabriella Baker;82;Single;Female;50000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
17405;611;Tamara Wu;82;Single;Female;50000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
17406;553;Mariah M. Flores;81;Married;Female;60000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
17407;314;Elizabeth Bryant;76;Married;Female;80000;High;4;0;Graduate Degree;Management;Yes;2;1;Yes
17408;339;Thomas J. Miller;81;Married;Male;130000;Very High;1;2;Graduate Degree;Management;Yes;3;1;Yes
17409;52;Christina James;52;Single;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
17410;69;Morgan Lewis;47;Married;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
17411;71;Jennifer L. Brooks;47;Married;Female;80000;High;4;3;Partial College;Professional;Yes;2;1;Yes
17412;548;Kaylee E. Carter;52;Married;Female;90000;High;0;0;Partial College;Professional;No;2;1;Yes
17413;642;Hailey Ramirez;53;Single;Female;90000;High;0;0;Partial College;Professional;No;2;1;Yes
17414;644;Nicholas Garcia;52;Married;Male;90000;High;0;0;Partial College;Professional;No;2;1;Yes
17415;299;Dawn L. Beck;42;Married;Female;100000;Very High;0;2;Partial College;Professional;Yes;2;1;Yes
17416;299;Raymond H. Suri;47;Married;Male;100000;Very High;0;2;Partial College;Professional;Yes;2;1;Yes
17417;300;Lee D. Munoz;52;Married;Male;100000;Very High;0;2;Partial College;Professional;Yes;2;1;Yes
17418;302;Victoria Ramirez;42;Married;Female;110000;Very High;4;2;Bachelors;Management;Yes;4;1;Yes
17419;307;Brianna Reed;53;Married;Female;110000;Very High;4;2;Bachelors;Management;Yes;4;1;Yes
17420;359;Thomas M. Hughes;41;Married;Male;150000;Very High;2;0;Bachelors;Management;Yes;4;1;Yes
17421;372;Katherine C. Henderson;53;Married;Female;150000;Very High;3;1;Bachelors;Management;Yes;3;1;Yes
17422;53;Hunter Campbell;54;Married;Male;80000;High;5;4;Partial College;Professional;Yes;2;1;Yes
17423;627;Arianna Alexander;54;Single;Female;100000;Very High;1;2;Partial College;Professional;Yes;3;1;Yes
17424;546;Spencer W. Long;48;Married;Male;100000;Very High;1;2;Partial College;Professional;Yes;3;1;Yes
17425;548;Austin Washington;54;Married;Male;100000;Very High;1;2;Partial College;Professional;Yes;3;1;Yes
17426;299;Donna J. Shan;48;Single;Female;110000;Very High;1;3;Bachelors;Management;No;1;1;Yes
17427;325;Adam J. Russell;48;Married;Male;120000;Very High;1;3;Partial College;Professional;Yes;4;1;Yes
17428;358;Xavier R. Perez;54;Single;Male;130000;Very High;1;2;Bachelors;Management;No;4;1;Yes
17429;536;Wyatt Carter;55;Married;Male;80000;High;5;4;Partial College;Professional;Yes;3;1;Yes
17430;609;Edward King;55;Married;Male;80000;High;5;4;Partial College;Professional;Yes;3;1;Yes
17431;539;Grace Kelly;54;Married;Female;80000;High;5;4;Partial College;Professional;Yes;3;1;Yes
17432;547;Mariah Peterson;49;Married;Female;90000;High;4;3;High School;Professional;Yes;2;1;Yes
17433;648;Cameron L. Lee;49;Married;Male;100000;Very High;3;2;Partial College;Professional;Yes;4;1;Yes
17434;302;Alyssa N. Russell;49;Married;Female;110000;Very High;1;3;Partial College;Professional;No;4;1;Yes
17435;374;Edward Mitchell;54;Single;Male;170000;Very High;0;0;Graduate Degree;Management;No;4;1;Yes
17436;358;Evan K. Ramirez;60;Married;Male;60000;Average;2;0;High School;Professional;No;2;1;Yes
17437;299;Natalie Baker;61;Married;Female;60000;Average;2;0;High School;Professional;No;2;1;Yes
17438;612;Marcus A. Hughes;60;Married;Male;60000;Average;2;0;High School;Professional;No;2;1;Yes
17439;634;Jasmine Butler;61;Married;Female;80000;High;3;2;Partial College;Professional;No;1;1;Yes
